,age,job,marital,education,credits,balance,housing,loan,contact_type,day,duration,campaign,pdays,previous,poutcome,subscription,month_num
37660,31,blue-collar,single,primary,no,302,yes,no,cellular,23,40,8,-1,0,2,0,7
37661,31,blue-collar,single,primary,no,2488,yes,no,cellular,20,14,1,-1,0,2,0,4
37662,31,blue-collar,single,primary,no,2369,yes,yes,cellular,20,470,2,-1,0,2,0,11
37663,31,blue-collar,single,primary,no,2369,yes,no,cellular,18,87,1,-1,0,2,0,5
37664,31,blue-collar,single,primary,no,216,yes,no,unknown,21,565,1,-1,0,2,1,5
37665,31,blue-collar,single,primary,no,124,yes,no,unknown,28,411,3,-1,0,2,0,5
37666,31,blue-collar,single,primary,no,1097,yes,no,unknown,20,485,3,-1,0,2,0,5
37667,31,blue-collar,single,primary,no,-502,yes,no,unknown,29,76,4,-1,0,2,0,5
37668,31,blue-collar,single,primary,no,-495,yes,no,unknown,29,334,2,-1,0,2,0,5
37669,31,blue-collar,single,primary,no,-443,yes,no,unknown,28,507,1,-1,0,2,0,5
37670,31,blue-collar,single,primary,no,-280,no,no,unknown,21,281,3,-1,0,2,0,5
37671,31,blue-collar,single,primary,no,-147,no,yes,cellular,9,263,2,-1,0,2,0,7
37672,31,blue-collar,married,unknown,yes,-13,yes,no,unknown,30,176,4,-1,0,2,0,5
37673,31,blue-collar,married,unknown,no,92,yes,no,unknown,23,98,17,-1,0,2,0,5
37674,31,blue-collar,married,unknown,no,-357,yes,no,unknown,23,245,4,-1,0,2,0,5
37675,31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,100,3,201,2,0,0,2
37676,31,blue-collar,married,unknown,no,-120,yes,no,cellular,17,231,2,-1,0,2,0,7
37677,31,blue-collar,married,tertiary,no,982,yes,yes,cellular,2,142,2,-1,0,2,0,3
37678,31,blue-collar,married,tertiary,no,433,no,yes,cellular,3,114,1,-1,0,2,0,2
37679,31,blue-collar,married,tertiary,no,2827,yes,no,unknown,8,238,3,-1,0,2,0,5
37680,31,blue-collar,married,tertiary,no,-35,no,no,cellular,20,952,2,-1,0,2,1,11
37681,31,blue-collar,married,secondary,no,990,yes,yes,cellular,7,92,1,-1,0,2,0,5
37682,31,blue-collar,married,secondary,no,99,yes,no,cellular,29,653,3,-1,0,2,0,1
37683,31,blue-collar,married,secondary,no,9714,yes,no,unknown,19,182,2,-1,0,2,0,5
37684,31,blue-collar,married,secondary,no,968,no,no,cellular,17,464,1,-1,0,2,0,4
37685,31,blue-collar,married,secondary,no,932,yes,no,unknown,21,229,2,-1,0,2,0,5
37686,31,blue-collar,married,secondary,no,92,yes,no,unknown,16,688,1,-1,0,2,1,5
37687,31,blue-collar,married,secondary,no,92,yes,no,telephone,29,23,1,-1,0,2,0,1
37688,31,blue-collar,married,secondary,no,897,yes,no,unknown,20,26,2,-1,0,2,0,5
37689,31,blue-collar,married,secondary,no,892,yes,no,cellular,29,25,22,-1,0,2,0,7
37690,31,blue-collar,married,secondary,no,873,yes,no,unknown,23,145,4,-1,0,2,0,5
37691,31,blue-collar,married,secondary,no,864,yes,yes,cellular,13,127,1,-1,0,2,0,5
37692,31,blue-collar,married,secondary,no,823,yes,no,cellular,5,152,2,-1,0,2,0,2
37693,31,blue-collar,married,secondary,no,822,yes,no,unknown,13,185,6,-1,0,2,0,5
37694,31,blue-collar,married,secondary,no,812,yes,no,cellular,23,245,1,-1,0,2,0,9
37695,31,blue-collar,married,secondary,no,80,yes,yes,cellular,22,271,1,-1,0,2,0,7
37696,31,blue-collar,married,secondary,no,8,yes,no,cellular,8,98,2,170,1,0,0,5
37697,31,blue-collar,married,secondary,no,799,yes,no,cellular,21,181,1,-1,0,2,0,7
37698,31,blue-collar,married,secondary,no,79,yes,yes,cellular,23,235,11,-1,0,2,0,7
37699,31,blue-collar,married,secondary,no,77,yes,no,unknown,27,371,2,-1,0,2,0,5
37700,31,blue-collar,married,secondary,no,754,yes,no,unknown,19,1022,4,-1,0,2,1,5
37701,31,blue-collar,married,secondary,no,714,yes,no,unknown,23,254,1,-1,0,2,0,5
37702,31,blue-collar,married,secondary,no,69,no,no,cellular,19,640,1,-1,0,2,0,11
37703,31,blue-collar,married,secondary,no,671,yes,no,unknown,18,704,4,-1,0,2,1,6
37704,31,blue-collar,married,secondary,no,664,yes,yes,unknown,21,987,3,-1,0,2,0,5
37705,31,blue-collar,married,secondary,no,66,no,no,unknown,27,121,1,-1,0,2,0,5
37706,31,blue-collar,married,secondary,no,658,yes,yes,cellular,17,268,1,270,1,0,0,4
37707,31,blue-collar,married,secondary,no,652,no,yes,unknown,1,281,3,-1,0,2,0,7
37708,31,blue-collar,married,secondary,no,64,yes,no,cellular,18,302,3,-1,0,2,0,7
37709,31,blue-collar,married,secondary,no,631,yes,no,unknown,23,248,4,-1,0,2,0,5
37710,31,blue-collar,married,secondary,no,631,yes,no,cellular,20,211,2,152,2,0,0,4
37711,31,blue-collar,married,secondary,no,625,yes,no,cellular,2,135,2,49,3,0,1,7
37712,31,blue-collar,married,secondary,no,625,yes,no,cellular,14,137,3,-1,0,2,0,5
37713,31,blue-collar,married,secondary,no,604,yes,no,cellular,18,394,2,-1,0,2,0,11
37714,31,blue-collar,married,secondary,no,604,yes,no,cellular,17,99,2,150,2,0,0,4
37715,31,blue-collar,married,secondary,no,60,yes,no,unknown,3,215,10,-1,0,2,0,6
37716,31,blue-collar,married,secondary,no,557,yes,yes,unknown,27,185,1,-1,0,2,0,5
37717,31,blue-collar,married,secondary,no,536,yes,no,cellular,14,22,6,-1,0,2,0,5
37718,31,blue-collar,married,secondary,no,5345,yes,no,cellular,18,260,1,-1,0,2,0,11
37719,31,blue-collar,married,secondary,no,519,yes,no,cellular,29,623,2,-1,0,2,0,1
37720,31,blue-collar,married,secondary,no,512,yes,no,cellular,18,109,2,-1,0,2,0,5
37721,31,blue-collar,married,secondary,no,505,yes,no,cellular,17,218,4,329,2,3,0,4
37722,31,blue-collar,married,secondary,no,492,yes,no,cellular,6,99,1,-1,0,2,0,2
37723,31,blue-collar,married,secondary,no,489,yes,no,unknown,23,204,4,-1,0,2,0,5
37724,31,blue-collar,married,secondary,no,472,yes,no,unknown,13,907,2,-1,0,2,0,5
37725,31,blue-collar,married,secondary,no,457,yes,no,cellular,11,236,1,-1,0,2,0,5
37726,31,blue-collar,married,secondary,no,4471,yes,no,unknown,9,296,2,-1,0,2,0,5
37727,31,blue-collar,married,secondary,no,439,yes,no,cellular,12,232,2,-1,0,2,0,5
37728,31,blue-collar,married,secondary,no,435,yes,no,unknown,21,204,1,-1,0,2,0,5
37729,31,blue-collar,married,secondary,no,43,yes,no,unknown,19,405,3,-1,0,2,0,5
37730,31,blue-collar,married,secondary,no,43,yes,no,cellular,12,137,1,-1,0,2,0,5
37731,31,blue-collar,married,secondary,no,428,yes,no,unknown,9,75,1,-1,0,2,0,5
37732,31,blue-collar,married,secondary,no,42,yes,no,unknown,9,210,3,-1,0,2,0,5
37733,31,blue-collar,married,secondary,no,41,yes,no,unknown,19,265,1,-1,0,2,0,5
37734,31,blue-collar,married,secondary,no,401,no,no,cellular,14,96,3,-1,0,2,0,8
37735,31,blue-collar,married,secondary,no,382,yes,no,cellular,16,198,2,-1,0,2,0,4
37736,31,blue-collar,married,secondary,no,379,no,no,cellular,8,299,5,-1,0,2,0,8
37737,31,blue-collar,married,secondary,no,369,yes,yes,unknown,14,89,2,-1,0,2,0,5
37738,31,blue-collar,married,secondary,no,3659,no,no,unknown,2,180,1,-1,0,2,0,6
37739,31,blue-collar,married,secondary,no,3653,yes,yes,cellular,21,252,1,168,4,0,0,11
37740,31,blue-collar,married,secondary,no,360,yes,yes,cellular,29,89,1,241,1,0,0,1
37741,31,blue-collar,married,secondary,no,360,yes,no,unknown,23,395,1,-1,0,2,0,5
37742,31,blue-collar,married,secondary,no,3364,yes,no,cellular,20,290,1,-1,0,2,0,11
37743,31,blue-collar,married,secondary,no,335,yes,no,unknown,8,226,1,-1,0,2,0,5
37744,31,blue-collar,married,secondary,no,3311,yes,no,unknown,20,719,1,-1,0,2,1,5
37745,31,blue-collar,married,secondary,no,33,no,no,unknown,4,165,2,-1,0,2,0,7
37746,31,blue-collar,married,secondary,no,3298,yes,no,unknown,21,175,2,-1,0,2,0,5
37747,31,blue-collar,married,secondary,no,326,no,yes,cellular,29,124,1,-1,0,2,0,1
37748,31,blue-collar,married,secondary,no,3176,yes,no,unknown,21,220,1,-1,0,2,0,5
37749,31,blue-collar,married,secondary,no,30,yes,no,unknown,11,172,14,-1,0,2,0,6
37750,31,blue-collar,married,secondary,no,298,yes,no,unknown,28,154,3,-1,0,2,0,5
37751,31,blue-collar,married,secondary,no,297,yes,no,unknown,12,480,1,-1,0,2,0,5
37752,31,blue-collar,married,secondary,no,295,yes,yes,cellular,13,193,3,344,1,3,0,5
37753,31,blue-collar,married,secondary,no,2910,yes,no,unknown,23,1392,2,-1,0,2,1,5
37754,31,blue-collar,married,secondary,no,29,no,no,cellular,30,130,3,-1,0,2,0,7
37755,31,blue-collar,married,secondary,no,286,yes,yes,unknown,12,260,2,-1,0,2,0,5
37756,31,blue-collar,married,secondary,no,283,yes,yes,unknown,29,37,3,-1,0,2,0,5
37757,31,blue-collar,married,secondary,no,27,yes,yes,unknown,26,109,5,-1,0,2,0,5
37758,31,blue-collar,married,secondary,no,268,yes,no,cellular,20,93,2,-1,0,2,0,11
37759,31,blue-collar,married,secondary,no,2591,yes,no,cellular,20,55,1,-1,0,2,0,11
37760,31,blue-collar,married,secondary,no,2577,yes,no,unknown,13,611,2,-1,0,2,0,5
37761,31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,295,1,-1,0,2,0,5
37762,31,blue-collar,married,secondary,no,23,no,yes,cellular,6,384,5,-1,0,2,0,2
37763,31,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,79,1,151,1,0,0,4
37764,31,blue-collar,married,secondary,no,225,yes,no,cellular,18,236,1,-1,0,2,0,11
37765,31,blue-collar,married,secondary,no,213,yes,no,unknown,20,74,2,-1,0,2,0,5
37766,31,blue-collar,married,secondary,no,212,yes,yes,cellular,17,143,2,-1,0,2,0,7
37767,31,blue-collar,married,secondary,no,203,yes,no,unknown,27,426,2,-1,0,2,0,5
37768,31,blue-collar,married,secondary,no,2,yes,no,unknown,20,182,2,-1,0,2,1,5
37769,31,blue-collar,married,secondary,no,2,yes,no,cellular,10,371,1,-1,0,2,0,7
37770,31,blue-collar,married,secondary,no,1981,yes,no,cellular,22,437,2,-1,0,2,0,7
37771,31,blue-collar,married,secondary,no,1981,yes,no,cellular,16,198,1,268,2,0,0,4
37772,31,blue-collar,married,secondary,no,1914,yes,no,unknown,21,192,1,-1,0,2,0,5
37773,31,blue-collar,married,secondary,no,191,yes,no,unknown,2,40,1,-1,0,2,0,6
37774,31,blue-collar,married,secondary,no,1908,no,no,cellular,12,225,1,-1,0,2,0,5
37775,31,blue-collar,married,secondary,no,186,yes,no,unknown,8,257,3,-1,0,2,0,5
37776,31,blue-collar,married,secondary,no,1803,yes,no,telephone,15,350,8,360,1,0,0,5
37777,31,blue-collar,married,secondary,no,1787,yes,no,unknown,20,201,4,-1,0,2,0,5
37778,31,blue-collar,married,secondary,no,1779,yes,no,unknown,5,85,2,-1,0,2,0,6
37779,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,166,2,-1,0,2,1,6
37780,31,blue-collar,married,secondary,no,175,yes,no,unknown,27,179,5,-1,0,2,0,5
37781,31,blue-collar,married,secondary,no,1716,yes,no,cellular,13,542,2,340,2,3,0,4
37782,31,blue-collar,married,secondary,no,1664,yes,no,cellular,7,603,2,17,2,0,0,5
37783,31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,158,1,182,1,1,0,4
37784,31,blue-collar,married,secondary,no,1660,yes,no,cellular,20,342,1,-1,0,2,0,4
37785,31,blue-collar,married,secondary,no,1599,yes,no,unknown,21,49,1,-1,0,2,0,5
37786,31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,133,2,180,1,3,0,11
37787,31,blue-collar,married,secondary,no,1545,yes,yes,cellular,13,207,1,-1,0,2,0,5
37788,31,blue-collar,married,secondary,no,154,yes,yes,cellular,15,454,1,-1,0,2,0,5
37789,31,blue-collar,married,secondary,no,1533,yes,no,unknown,30,29,4,-1,0,2,0,5
37790,31,blue-collar,married,secondary,no,1529,yes,no,unknown,2,231,8,-1,0,2,0,6
37791,31,blue-collar,married,secondary,no,152,yes,yes,cellular,8,831,1,-1,0,2,1,7
37792,31,blue-collar,married,secondary,no,1515,yes,no,cellular,20,361,1,-1,0,2,0,11
37793,31,blue-collar,married,secondary,no,150,yes,no,telephone,14,68,2,-1,0,2,0,5
37794,31,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,159,3,-1,0,2,0,5
37795,31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,142,3,-1,0,2,0,5
37796,31,blue-collar,married,secondary,no,1406,yes,yes,cellular,13,1091,2,-1,0,2,1,4
37797,31,blue-collar,married,secondary,no,1361,yes,no,unknown,20,176,4,-1,0,2,0,6
37798,31,blue-collar,married,secondary,no,136,no,no,cellular,12,228,2,267,1,0,1,5
37799,31,blue-collar,married,secondary,no,1358,yes,no,unknown,2,527,1,-1,0,2,0,6
37800,31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,222,2,-1,0,2,0,11
37801,31,blue-collar,married,secondary,no,1329,yes,yes,unknown,9,134,1,-1,0,2,0,5
37802,31,blue-collar,married,secondary,no,1326,yes,no,cellular,7,689,1,-1,0,2,0,5
37803,31,blue-collar,married,secondary,no,125,yes,no,cellular,14,201,1,350,2,0,0,5
37804,31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,32,1,-1,0,2,0,5
37805,31,blue-collar,married,secondary,no,1138,yes,yes,unknown,21,254,3,-1,0,2,0,5
37806,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,126,1,148,6,0,0,4
37807,31,blue-collar,married,secondary,no,113,yes,no,cellular,5,337,3,-1,0,2,0,5
37808,31,blue-collar,married,secondary,no,1117,yes,no,unknown,28,340,3,-1,0,2,0,5
37809,31,blue-collar,married,secondary,no,1078,yes,no,cellular,13,248,1,330,3,3,0,5
37810,31,blue-collar,married,secondary,no,1039,yes,no,unknown,28,44,7,-1,0,2,0,5
37811,31,blue-collar,married,secondary,no,1030,yes,no,cellular,31,180,5,-1,0,2,0,7
37812,31,blue-collar,married,secondary,no,10287,yes,no,cellular,20,293,1,-1,0,2,0,11
37813,31,blue-collar,married,secondary,no,1017,yes,no,unknown,29,514,3,-1,0,2,0,5
37814,31,blue-collar,married,secondary,no,1005,no,no,cellular,4,429,2,-1,0,2,0,2
37815,31,blue-collar,married,secondary,no,0,yes,no,unknown,9,133,1,-1,0,2,0,5
37816,31,blue-collar,married,secondary,no,0,yes,no,unknown,5,143,1,-1,0,2,0,5
37817,31,blue-collar,married,secondary,no,0,yes,no,unknown,20,134,1,-1,0,2,0,5
37818,31,blue-collar,married,secondary,no,0,yes,no,unknown,2,245,1,-1,0,2,0,6
37819,31,blue-collar,married,secondary,no,0,yes,no,unknown,10,97,1,782,1,3,1,8
37820,31,blue-collar,married,secondary,no,0,no,yes,telephone,15,275,2,-1,0,2,0,7
37821,31,blue-collar,married,secondary,no,0,no,no,unknown,2,147,1,-1,0,2,0,6
37822,31,blue-collar,married,secondary,no,0,no,no,telephone,23,36,1,-1,0,2,0,7
37823,31,blue-collar,married,secondary,no,-88,yes,no,unknown,20,202,6,-1,0,2,0,5
37824,31,blue-collar,married,secondary,no,-84,no,yes,cellular,15,75,4,-1,0,2,0,7
37825,31,blue-collar,married,secondary,no,-723,yes,no,cellular,25,112,2,-1,0,2,0,7
37826,31,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,112,2,-1,0,2,0,5
37827,31,blue-collar,married,secondary,no,-617,yes,no,unknown,2,115,2,-1,0,2,0,6
37828,31,blue-collar,married,secondary,no,-596,yes,no,cellular,21,147,1,-1,0,2,0,7
37829,31,blue-collar,married,secondary,no,-498,yes,no,cellular,21,357,1,-1,0,2,0,7
37830,31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,184,1,-1,0,2,0,6
37831,31,blue-collar,married,secondary,no,-446,no,no,unknown,3,180,1,-1,0,2,0,6
37832,31,blue-collar,married,secondary,no,-325,yes,yes,unknown,27,389,2,-1,0,2,0,5
37833,31,blue-collar,married,secondary,no,-282,yes,yes,unknown,2,108,1,-1,0,2,0,6
37834,31,blue-collar,married,secondary,no,-204,yes,yes,cellular,11,429,7,-1,0,2,0,8
37835,31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,299,3,-1,0,2,0,5
37836,31,blue-collar,married,secondary,no,-13,yes,no,unknown,9,260,3,-1,0,2,0,5
37837,31,blue-collar,married,secondary,no,-112,yes,no,cellular,12,584,2,-1,0,2,0,5
37838,31,blue-collar,married,secondary,no,-112,no,yes,cellular,15,128,1,-1,0,2,0,7
37839,31,blue-collar,married,secondary,no,-110,yes,no,unknown,26,440,1,-1,0,2,0,5
37840,31,blue-collar,married,primary,yes,0,yes,no,unknown,27,159,2,-1,0,2,0,5
37841,31,blue-collar,married,primary,no,99,yes,no,cellular,17,193,2,322,1,3,0,4
37842,31,blue-collar,married,primary,no,951,yes,no,cellular,13,206,1,-1,0,2,0,5
37843,31,blue-collar,married,primary,no,856,yes,no,unknown,8,303,3,-1,0,2,0,5
37844,31,blue-collar,married,primary,no,855,yes,yes,unknown,20,172,4,-1,0,2,0,5
37845,31,blue-collar,married,primary,no,845,no,no,cellular,3,148,2,-1,0,2,0,2
37846,31,blue-collar,married,primary,no,81,yes,no,unknown,13,245,4,-1,0,2,0,5
37847,31,blue-collar,married,primary,no,76,no,yes,telephone,7,146,4,-1,0,2,0,7
37848,31,blue-collar,married,primary,no,746,yes,yes,unknown,3,25,1,-1,0,2,0,6
37849,31,blue-collar,married,primary,no,7424,yes,no,unknown,21,54,1,-1,0,2,0,10
37850,31,blue-collar,married,primary,no,68,yes,no,unknown,8,226,1,-1,0,2,0,5
37851,31,blue-collar,married,primary,no,651,yes,no,unknown,13,241,2,-1,0,2,0,5
37852,31,blue-collar,married,primary,no,63,yes,no,cellular,12,256,1,-1,0,2,0,5
37853,31,blue-collar,married,primary,no,620,no,no,cellular,30,95,1,-1,0,2,0,3
37854,31,blue-collar,married,primary,no,605,yes,no,unknown,15,334,10,-1,0,2,0,5
37855,31,blue-collar,married,primary,no,591,yes,no,unknown,14,287,3,-1,0,2,0,5
37856,31,blue-collar,married,primary,no,576,yes,yes,unknown,3,230,3,-1,0,2,0,6
37857,31,blue-collar,married,primary,no,554,yes,no,cellular,14,317,1,352,5,0,0,5
37858,31,blue-collar,married,primary,no,55,yes,yes,cellular,17,340,2,-1,0,2,0,4
37859,31,blue-collar,married,primary,no,54,yes,no,cellular,18,239,6,-1,0,2,0,5
37860,31,blue-collar,married,primary,no,50,yes,no,unknown,8,300,2,-1,0,2,0,5
37861,31,blue-collar,married,primary,no,498,yes,yes,cellular,9,445,2,-1,0,2,0,7
37862,31,blue-collar,married,primary,no,490,yes,no,unknown,29,180,2,-1,0,2,0,5
37863,31,blue-collar,married,primary,no,48,yes,no,cellular,28,209,4,-1,0,2,0,7
37864,31,blue-collar,married,primary,no,4728,yes,no,cellular,19,114,1,183,3,3,0,11
37865,31,blue-collar,married,primary,no,42,yes,no,cellular,14,185,3,-1,0,2,0,5
37866,31,blue-collar,married,primary,no,406,yes,no,unknown,8,31,1,-1,0,2,0,5
37867,31,blue-collar,married,primary,no,392,yes,no,cellular,14,465,2,360,1,0,0,5
37868,31,blue-collar,married,primary,no,389,yes,no,cellular,20,198,2,-1,0,2,0,11
37869,31,blue-collar,married,primary,no,352,yes,no,unknown,19,97,9,-1,0,2,0,5
37870,31,blue-collar,married,primary,no,347,no,no,telephone,20,21,1,-1,0,2,0,11
37871,31,blue-collar,married,primary,no,33,yes,no,cellular,24,901,2,-1,0,2,1,7
37872,31,blue-collar,married,primary,no,3283,yes,no,unknown,29,100,5,-1,0,2,0,5
37873,31,blue-collar,married,primary,no,3007,yes,no,unknown,9,283,1,-1,0,2,0,5
37874,31,blue-collar,married,primary,no,3,no,yes,telephone,25,143,3,-1,0,2,0,7
37875,31,blue-collar,married,primary,no,298,yes,yes,unknown,2,232,1,-1,0,2,0,6
37876,31,blue-collar,married,primary,no,295,yes,no,cellular,12,235,6,-1,0,2,0,5
37877,31,blue-collar,married,primary,no,2929,yes,no,cellular,20,237,3,150,3,0,0,4
37878,31,blue-collar,married,primary,no,292,yes,yes,unknown,30,30,18,-1,0,2,0,5
37879,31,blue-collar,married,primary,no,290,yes,no,cellular,28,408,3,-1,0,2,0,7
37880,31,blue-collar,married,primary,no,290,yes,no,cellular,15,148,1,291,3,0,0,5
37881,31,blue-collar,married,primary,no,263,yes,no,cellular,18,75,4,-1,0,2,0,5
37882,31,blue-collar,married,primary,no,26,yes,no,unknown,20,51,26,-1,0,2,0,5
37883,31,blue-collar,married,primary,no,2581,no,no,cellular,12,240,1,365,2,0,0,5
37884,31,blue-collar,married,primary,no,251,yes,no,unknown,7,212,2,-1,0,2,0,5
37885,31,blue-collar,married,primary,no,242,no,no,cellular,29,24,1,-1,0,2,0,1
37886,31,blue-collar,married,primary,no,240,yes,yes,cellular,11,254,2,-1,0,2,0,5
37887,31,blue-collar,married,primary,no,229,no,no,telephone,8,186,2,-1,0,2,0,7
37888,31,blue-collar,married,primary,no,224,yes,no,unknown,20,20,19,-1,0,2,0,6
37889,31,blue-collar,married,primary,no,224,yes,no,cellular,18,119,1,-1,0,2,0,5
37890,31,blue-collar,married,primary,no,2198,no,no,unknown,2,532,2,-1,0,2,0,6
37891,31,blue-collar,married,primary,no,2198,no,no,cellular,21,423,2,172,2,0,0,11
37892,31,blue-collar,married,primary,no,2085,yes,yes,unknown,19,488,3,-1,0,2,0,5
37893,31,blue-collar,married,primary,no,206,yes,no,unknown,23,1171,1,-1,0,2,0,5
37894,31,blue-collar,married,primary,no,2,yes,yes,cellular,10,112,1,-1,0,2,0,7
37895,31,blue-collar,married,primary,no,196,no,no,cellular,7,248,1,-1,0,2,0,8
37896,31,blue-collar,married,primary,no,19,yes,no,unknown,7,241,2,-1,0,2,0,5
37897,31,blue-collar,married,primary,no,1738,no,no,telephone,5,895,3,-1,0,2,0,2
37898,31,blue-collar,married,primary,no,1654,yes,no,cellular,18,288,1,-1,0,2,0,5
37899,31,blue-collar,married,primary,no,1644,no,no,cellular,5,247,3,-1,0,2,0,6
37900,31,blue-collar,married,primary,no,1601,no,no,cellular,7,615,1,137,3,0,0,4
37901,31,blue-collar,married,primary,no,1601,no,no,cellular,21,521,3,-1,0,2,0,11
37902,31,blue-collar,married,primary,no,124,yes,no,cellular,3,343,1,264,4,0,0,2
37903,31,blue-collar,married,primary,no,1127,yes,no,telephone,13,43,1,349,1,0,0,5
37904,31,blue-collar,married,primary,no,11,yes,no,unknown,9,399,3,-1,0,2,0,5
37905,31,blue-collar,married,primary,no,0,yes,yes,unknown,12,59,4,-1,0,2,0,5
37906,31,blue-collar,married,primary,no,0,yes,no,telephone,15,237,7,-1,0,2,0,7
37907,31,blue-collar,married,primary,no,0,no,no,unknown,16,10,5,-1,0,2,0,6
37908,31,blue-collar,married,primary,no,-848,yes,no,unknown,23,559,3,-1,0,2,0,5
37909,31,blue-collar,married,primary,no,-81,yes,no,cellular,22,261,1,-1,0,2,0,7
37910,31,blue-collar,married,primary,no,-537,yes,yes,cellular,21,1039,7,-1,0,2,1,7
37911,31,blue-collar,married,primary,no,-464,yes,yes,unknown,12,256,4,-1,0,2,0,5
37912,31,blue-collar,married,primary,no,-454,yes,yes,unknown,28,861,2,-1,0,2,0,5
37913,31,blue-collar,married,primary,no,-423,yes,yes,unknown,27,135,2,-1,0,2,0,6
37914,31,blue-collar,married,primary,no,-365,yes,no,cellular,15,36,1,-1,0,2,0,5
37915,31,blue-collar,married,primary,no,-199,yes,yes,telephone,12,149,5,299,10,0,0,5
37916,31,blue-collar,divorced,secondary,no,916,yes,yes,cellular,11,172,2,-1,0,2,0,7
37917,31,blue-collar,divorced,secondary,no,6,yes,no,cellular,29,821,1,-1,0,2,0,1
37918,31,blue-collar,divorced,secondary,no,387,yes,no,unknown,12,220,3,-1,0,2,0,5
37919,31,blue-collar,divorced,secondary,no,15187,no,no,cellular,12,127,2,-1,0,2,0,6
37920,31,blue-collar,divorced,secondary,no,1125,no,yes,unknown,15,548,1,-1,0,2,0,5
